Epoch,LR,Train_Loss,Accuracy,Precision_micro,Precision_macro,Precision_w,Recall_micro,Recall_macro,Recall_w,F1_micro,F1_macro,F1_w,AUC_macro_ovr
53,4.000000000000001e-06,0.0735792189476673,0.8629893238434164,0.8629893238434164,0.8539839614910963,0.8642812090587927,0.8629893238434164,0.850646154895696,0.8629893238434164,0.8629893238434164,0.8516070414510023,0.8630855189425886,0.0
54,4.000000000000001e-06,0.07419565657619387,0.8658362989323843,0.8658362989323843,0.8562346677180622,0.8664625505433522,0.8658362989323843,0.8527451523894302,0.8658362989323843,0.8658362989323843,0.8541644390462184,0.8659199016338402,0.0
55,4.000000000000001e-06,0.06823859483384612,0.8647686832740213,0.8647686832740213,0.8576699565944436,0.8661641212171993,0.8647686832740213,0.8517401954940205,0.8647686832740213,0.8647686832740215,0.8540103119733569,0.8649838096763516,0.0
56,4.000000000000001e-06,0.07393712008541281,0.8676156583629894,0.8676156583629894,0.8603500972826253,0.868823621782238,0.8676156583629894,0.8537778113359509,0.8676156583629894,0.8676156583629894,0.8564791534995101,0.8677766139272376,0.0
57,4.000000000000001e-06,0.07321215872864494,0.8690391459074733,0.8690391459074733,0.861727539041472,0.8700112112022702,0.8690391459074733,0.8564879429016516,0.8690391459074733,0.8690391459074734,0.8587539825213298,0.8692468418305183,0.0
58,4.000000000000001e-06,0.07440234661440957,0.8637010676156583,0.8637010676156583,0.8555934519387565,0.8644385230963323,0.8637010676156583,0.8500693958734044,0.8637010676156583,0.8637010676156583,0.8524571257089849,0.8637398613401895,0.0
59,4.000000000000001e-06,0.06953987728973682,0.8647686832740213,0.8647686832740213,0.8569708517926244,0.8659681057747947,0.8647686832740213,0.8503683230274418,0.8647686832740213,0.8647686832740215,0.8529475901517065,0.864817262427021,0.0
60,4.000000000000001e-06,0.07111726196440445,0.8633451957295374,0.8633451957295374,0.8557971373402136,0.8645204503120637,0.8633451957295374,0.8496324552130856,0.8633451957295374,0.8633451957295374,0.852186152472679,0.8634262231038565,0.0
61,4.000000000000001e-06,0.06965317702005533,0.8661921708185053,0.8661921708185053,0.8590388343796791,0.8672804766660139,0.8661921708185053,0.8517884629650235,0.8661921708185053,0.8661921708185053,0.8548533162339985,0.8663077110277154,0.0
62,4.000000000000001e-06,0.07117431094361977,0.8658362989323843,0.8658362989323843,0.8580079337569547,0.8669748194633554,0.8658362989323843,0.8504172197141903,0.8658362989323843,0.8658362989323843,0.8535696973118898,0.8659126861817663,0.0
63,4.000000000000001e-06,0.07348220003768802,0.8651245551601423,0.8651245551601423,0.8585531272811481,0.8667216497013269,0.8651245551601423,0.8522387992973979,0.8651245551601423,0.8651245551601423,0.8546339662136788,0.8652436515264034,0.0
64,8.000000000000002e-07,0.07314288937910036,0.8637010676156583,0.8637010676156583,0.8539006339205423,0.8645687977729065,0.8637010676156583,0.8510558736958675,0.8637010676156583,0.8637010676156583,0.8521419931293504,0.8638653493437439,0.0
65,8.000000000000002e-07,0.07129152467347342,0.8651245551601423,0.8651245551601423,0.8568312100563139,0.8661891187787362,0.8651245551601423,0.8499964565218543,0.8651245551601423,0.8651245551601423,0.8530580832911738,0.8653725739902399,0.0
66,8.000000000000002e-07,0.06883545921565118,0.8626334519572953,0.8626334519572953,0.8574267946617813,0.8643051950954037,0.8626334519572953,0.8472301094967863,0.8626334519572953,0.8626334519572953,0.8516182847582564,0.8629300764108793,0.0
67,8.000000000000002e-07,0.0698759924218228,0.8665480427046264,0.8665480427046264,0.8565076390926694,0.8675112360879038,0.8665480427046264,0.852952512094189,0.8665480427046264,0.8665480427046264,0.8543410266909193,0.8667153189644679,0.0
68,8.000000000000002e-07,0.07089842103464021,0.8651245551601423,0.8651245551601423,0.8586606096215201,0.8666293330292844,0.8651245551601423,0.8509503475920245,0.8651245551601423,0.8651245551601423,0.8539742512558935,0.8652260466097017,0.0
69,8.000000000000002e-07,0.06850074281365695,0.8640569395017793,0.8640569395017793,0.8550243889421114,0.8648667525270656,0.8640569395017793,0.8520704840854779,0.8640569395017793,0.8640569395017793,0.8531195938343499,0.8640877630085585,0.0
70,1.6000000000000006e-07,0.06821706278291954,0.8644128113879004,0.8644128113879004,0.8575628274158899,0.8657794361806743,0.8644128113879004,0.8506916902456988,0.8644128113879004,0.8644128113879005,0.8534737765187557,0.8645558792133528,0.0
71,1.6000000000000006e-07,0.06978524565188722,0.8654804270462634,0.8654804270462634,0.8572757510672566,0.866883496058643,0.8654804270462634,0.8532066159055143,0.8654804270462634,0.8654804270462634,0.8544307237796687,0.8655425282908109,0.0
72,1.6000000000000006e-07,0.07372379044748166,0.8633451957295374,0.8633451957295374,0.8560685019806357,0.8644342776442068,0.8633451957295374,0.8487161846211724,0.8633451957295374,0.8633451957295374,0.852003151857684,0.8635723971068301,0.0
73,1.6000000000000006e-07,0.06870291255075824,0.8626334519572953,0.8626334519572953,0.8555104346073802,0.8638968334289809,0.8626334519572953,0.8493374854949213,0.8626334519572953,0.8626334519572953,0.8517386855894846,0.862757134352754,0.0
74,1.6000000000000006e-07,0.07005998353600841,0.8647686832740213,0.8647686832740213,0.858430642281148,0.8662187506798089,0.8647686832740213,0.8490847725815597,0.8647686832740213,0.8647686832740215,0.8530449406634416,0.8649439381600207,0.0
75,1.6000000000000006e-07,0.0684111038625071,0.8640569395017793,0.8640569395017793,0.8581925378928824,0.8659699808435618,0.8640569395017793,0.8492283165630778,0.8640569395017793,0.8640569395017793,0.8527148380741836,0.8642112892025862,0.0
76,3.2000000000000015e-08,0.07034693480553952,0.8633451957295374,0.8633451957295374,0.8560526560123278,0.8646312029755182,0.8633451957295374,0.8480151389308367,0.8633451957295374,0.8633451957295374,0.8514463736827511,0.8635316626198172,0.0
77,3.2000000000000015e-08,0.07032426261470061,0.8647686832740213,0.8647686832740213,0.8571278486633228,0.8660903714845809,0.8647686832740213,0.8509260234359683,0.8647686832740213,0.8647686832740215,0.8533406274540212,0.8648848749498994,0.0
78,3.2000000000000015e-08,0.07157036766875535,0.8651245551601423,0.8651245551601423,0.8537539449611607,0.8658760157651505,0.8651245551601423,0.8529606918988804,0.8651245551601423,0.8651245551601423,0.8530635593752076,0.8652416580920214,0.0
79,3.2000000000000015e-08,0.0759318664945154,0.8644128113879004,0.8644128113879004,0.8556419326744188,0.8656973798181102,0.8644128113879004,0.8509397833908238,0.8644128113879004,0.8644128113879005,0.8525783863102661,0.8645396919407973,0.0
80,3.2000000000000015e-08,0.07459646657066928,0.8661921708185053,0.8661921708185053,0.8579359941328166,0.86750772777389,0.8661921708185053,0.8513153755159569,0.8661921708185053,0.8661921708185053,0.8539644535971369,0.8663572907207372,0.0
81,3.2000000000000015e-08,0.07357903118033639,0.8644128113879004,0.8644128113879004,0.8555907139825596,0.8650290024260153,0.8644128113879004,0.8506124587366937,0.8644128113879004,0.8644128113879005,0.8527921601999291,0.8644394782571025,0.0
82,6.4000000000000035e-09,0.07089601979929615,0.8644128113879004,0.8644128113879004,0.8581621799001169,0.8658378041465634,0.8644128113879004,0.850129800584972,0.8644128113879004,0.8644128113879005,0.8534424584420863,0.8645881408314021,0.0
83,6.4000000000000035e-09,0.07036954951895909,0.8658362989323843,0.8658362989323843,0.8562730034772045,0.8665990112844839,0.8658362989323843,0.8518342632479718,0.8658362989323843,0.8658362989323843,0.8538105551747279,0.8660220076110685,0.0
84,6.4000000000000035e-09,0.06896061161321333,0.8658362989323843,0.8658362989323843,0.8590379659735222,0.8669105959472302,0.8658362989323843,0.8517597839736764,0.8658362989323843,0.8658362989323843,0.8548417828051786,0.8659374543461327,0.0
85,6.4000000000000035e-09,0.07108300445940006,0.8622775800711744,0.8622775800711744,0.8537410792116595,0.8633927652209983,0.8622775800711744,0.8479143816200119,0.8622775800711744,0.8622775800711743,0.8504714153010997,0.8624817617657393,0.0
86,6.4000000000000035e-09,0.0717504690295424,0.8612099644128114,0.8612099644128114,0.8513913778284778,0.8623351401201853,0.8612099644128114,0.8469496117407683,0.8612099644128114,0.8612099644128114,0.8486783268618637,0.8614129459576283,0.0
87,6.4000000000000035e-09,0.06768194181759926,0.8654804270462634,0.8654804270462634,0.8578560117834058,0.8667298564431121,0.8654804270462634,0.85079469948656,0.8654804270462634,0.8654804270462634,0.8537366522743672,0.8656534699877637,0.0
88,6.4000000000000035e-09,0.06815196735657413,0.8651245551601423,0.8651245551601423,0.8573427217041031,0.8665909496269029,0.8651245551601423,0.8517831974227323,0.8651245551601423,0.8651245551601423,0.8536907003699914,0.8652344742509196,0.0
89,6.4000000000000035e-09,0.07384207242549481,0.8669039145907473,0.8669039145907473,0.8589645928683804,0.8680344528826253,0.8669039145907473,0.8534461318465296,0.8669039145907473,0.8669039145907472,0.8555955968156785,0.8670175759683809,0.0
90,6.4000000000000035e-09,0.07027360651938414,0.8661921708185053,0.8661921708185053,0.8551950148213208,0.8670733105041631,0.8661921708185053,0.8539390727081976,0.8661921708185053,0.8661921708185053,0.8541083346928863,0.8662783438467471,0.0
91,6.4000000000000035e-09,0.06951031397858803,0.8647686832740213,0.8647686832740213,0.8562874045778317,0.8654948128972644,0.8647686832740213,0.8512146182051322,0.8647686832740213,0.8647686832740215,0.853453171013717,0.8648776509405135,0.0
92,6.4000000000000035e-09,0.07090995992025868,0.8661921708185053,0.8661921708185053,0.8599573108871543,0.8678202540094688,0.8661921708185053,0.8524315214569193,0.8661921708185053,0.8661921708185053,0.8552858004147715,0.8662517019474762,0.0
93,6.4000000000000035e-09,0.06756175835405222,0.8661921708185053,0.8661921708185053,0.8575042922688044,0.8674938051073305,0.8661921708185053,0.8533048729116661,0.8661921708185053,0.8661921708185053,0.8546622338869276,0.8663203808060216,0.0
94,6.4000000000000035e-09,0.06993151172487573,0.8651245551601423,0.8651245551601423,0.856293722649137,0.8660814474916344,0.8651245551601423,0.8519883714306908,0.8651245551601423,0.8651245551601423,0.8535929278384855,0.8651901194022592,0.0
95,6.4000000000000035e-09,0.06733546197541397,0.8651245551601423,0.8651245551601423,0.8572430719901102,0.8661243926028763,0.8651245551601423,0.8509685451737166,0.8651245551601423,0.8651245551601423,0.8537173390711861,0.8652979345951659,0.0
96,6.4000000000000035e-09,0.07159511967223477,0.8629893238434164,0.8629893238434164,0.8544805614040734,0.8636791880976078,0.8629893238434164,0.8486466066063678,0.8629893238434164,0.8629893238434164,0.8512602985253113,0.863049752197534,0.0
97,6.4000000000000035e-09,0.07286745538427071,0.8644128113879004,0.8644128113879004,0.855572870989483,0.8652429471178871,0.8644128113879004,0.8515155985894969,0.8644128113879004,0.8644128113879005,0.8531731255408737,0.8644867425179583,0.0
98,6.4000000000000035e-09,0.06882118619978428,0.8637010676156583,0.8637010676156583,0.8565245087746571,0.8652539249232185,0.8637010676156583,0.8497972103885507,0.8637010676156583,0.8637010676156583,0.8524169415029024,0.8638178384683667,0.0
99,6.4000000000000035e-09,0.07002640460533174,0.8672597864768683,0.8672597864768683,0.8596213624309089,0.8683627682308477,0.8672597864768683,0.8538925604179582,0.8672597864768683,0.8672597864768683,0.8561692491262127,0.8673803088058266,0.0
100,6.4000000000000035e-09,0.07015523048837415,0.8626334519572953,0.8626334519572953,0.8586698885427876,0.8648444243489749,0.8626334519572953,0.8481012090214967,0.8626334519572953,0.8626334519572953,0.8522959656283255,0.862897720076158,0.0
