Epoch,LR,Train_Loss,Accuracy,Precision_micro,Precision_macro,Precision_w,Recall_micro,Recall_macro,Recall_w,F1_micro,F1_macro,F1_w,AUC_macro_ovr
31,2e-05,0.028257076035846363,0.9174377224199288,0.9174377224199288,0.918418161640895,0.9191788256116419,0.9174377224199288,0.9073278300137235,0.9174377224199288,0.9174377224199288,0.9121763303653679,0.9176450270108047,0.0
32,2e-05,0.03212494173468175,0.9181494661921709,0.9181494661921709,0.915148862047632,0.9188181895950821,0.9181494661921709,0.9086760572149188,0.9181494661921709,0.9181494661921709,0.9114761068684274,0.9181580751563636,0.0
33,2e-05,0.03021769218189134,0.9234875444839857,0.9234875444839857,0.9222214592995968,0.9240646753305765,0.9234875444839857,0.9145010716537645,0.9234875444839857,0.9234875444839857,0.9181021772996634,0.9235742308102766,0.0
34,2e-05,0.02449319486252286,0.9128113879003559,0.9128113879003559,0.9139000572024345,0.9143456472726631,0.9128113879003559,0.9017218323292375,0.9128113879003559,0.9128113879003559,0.9070255235200615,0.9129939647811911,0.0
35,2e-05,0.030063540685329248,0.9170818505338079,0.9170818505338079,0.915305574913308,0.9180025134231322,0.9170818505338079,0.9066405442782433,0.9170818505338079,0.9170818505338079,0.9105460399423349,0.9172096124419599,0.0
36,2e-05,0.030891481289555402,0.9160142348754449,0.9160142348754449,0.9107266654330226,0.9163943120617298,0.9160142348754449,0.9073380299321242,0.9160142348754449,0.9160142348754449,0.9087819985374305,0.9159853173175354,0.0
37,2e-05,0.028479006331921977,0.9170818505338079,0.9170818505338079,0.9170089237100316,0.9184440221488861,0.9170818505338079,0.9077957347120443,0.9170818505338079,0.9170818505338079,0.9118324585922785,0.9172012429378681,0.0
38,2e-05,0.025815136169760743,0.9174377224199288,0.9174377224199288,0.9126805860462259,0.917906360061381,0.9174377224199288,0.9100056397600768,0.9174377224199288,0.9174377224199288,0.9111099680256769,0.9173981782047345,0.0
39,2e-05,0.031298690602522,0.9149466192170819,0.9149466192170819,0.9114779701045741,0.916358627789719,0.9149466192170819,0.9058392877012827,0.9149466192170819,0.9149466192170819,0.9080419356567537,0.9149809987979806,0.0
40,4.000000000000001e-06,0.02443693679842082,0.9231316725978648,0.9231316725978648,0.9212886194326924,0.9240847415380455,0.9231316725978648,0.9133640788016553,0.9231316725978648,0.9231316725978648,0.9168672372721658,0.923187282280347,0.0
41,4.000000000000001e-06,0.023262994797815652,0.9220640569395018,0.9220640569395018,0.9183848925124314,0.9226119735895254,0.9220640569395018,0.9138213365072301,0.9220640569395018,0.9220640569395018,0.9158063426165627,0.9220839861794138,0.0
42,4.000000000000001e-06,0.023927112480371514,0.9213523131672597,0.9213523131672597,0.9164317821422295,0.9218476556689277,0.9213523131672597,0.9130502326111262,0.9213523131672597,0.9213523131672597,0.9144849766711366,0.9213600506654157,0.0
43,4.000000000000001e-06,0.022262932457537812,0.9192170818505339,0.9192170818505339,0.9148485138510292,0.9197656223410495,0.9192170818505339,0.9105794845199681,0.9192170818505339,0.919217081850534,0.9124735455332462,0.9192376919876811,0.0
44,4.000000000000001e-06,0.02275132815438238,0.9234875444839857,0.9234875444839857,0.9204025056806674,0.9240509528514831,0.9234875444839857,0.9147986907013834,0.9234875444839857,0.9234875444839857,0.9173328403824458,0.9234967977983917,0.0
45,4.000000000000001e-06,0.026466160472905773,0.9245551601423487,0.9245551601423487,0.9208015011520474,0.9247804106428562,0.9245551601423487,0.9166817512862495,0.9245551601423487,0.9245551601423488,0.9186117568081298,0.9245434461127354,0.0
46,4.000000000000001e-06,0.020791821700351484,0.9241992882562278,0.9241992882562278,0.9224306870101822,0.9250687391082998,0.9241992882562278,0.9151227368103133,0.9241992882562278,0.9241992882562278,0.9183648772886095,0.924258891797443,0.0
47,4.000000000000001e-06,0.021225253225896846,0.9231316725978648,0.9231316725978648,0.9213980336390496,0.9239700989319197,0.9231316725978648,0.9141087556364484,0.9231316725978648,0.9231316725978648,0.9173487677581471,0.9231921516018416,0.0
48,4.000000000000001e-06,0.020400738862173803,0.9252669039145908,0.9252669039145908,0.9248203892135697,0.9262698673500022,0.9252669039145908,0.9157104243166054,0.9252669039145908,0.9252669039145908,0.9197294827722078,0.9253523767754419,0.0
49,4.000000000000001e-06,0.019752109423279762,0.9234875444839857,0.9234875444839857,0.9206888621303506,0.9242656742151798,0.9234875444839857,0.9154889403741913,0.9234875444839857,0.9234875444839857,0.917646443136408,0.9235419850861708,0.0
50,4.000000000000001e-06,0.022393437176519496,0.9241992882562278,0.9241992882562278,0.9226214754166763,0.9252169289927835,0.9241992882562278,0.9157612086505905,0.9241992882562278,0.9241992882562278,0.9187241211945505,0.9242496341549762,0.0
51,4.000000000000001e-06,0.024270704259503294,0.9220640569395018,0.9220640569395018,0.9211803693702674,0.9233147750737606,0.9220640569395018,0.9140849779045923,0.9220640569395018,0.9220640569395018,0.917064335886484,0.9221487480220044,0.0
52,4.000000000000001e-06,0.01846951377493414,0.9241992882562278,0.9241992882562278,0.9224597740248837,0.9248752873590704,0.9241992882562278,0.915829163951104,0.9241992882562278,0.9241992882562278,0.9188173270639893,0.9242641545783746,0.0
53,4.000000000000001e-06,0.018803183624351568,0.9209964412811388,0.9209964412811388,0.9193871192622007,0.9215737922963517,0.9209964412811388,0.9132877615550504,0.9209964412811388,0.9209964412811388,0.9160166071859532,0.9210557649618448,0.0
54,4.000000000000001e-06,0.01974511477799917,0.9241992882562278,0.9241992882562278,0.9220697061167705,0.9250991887358904,0.9241992882562278,0.9172413062253943,0.9241992882562278,0.9241992882562278,0.9191646807492245,0.9242909525646154,0.0
55,8.000000000000002e-07,0.019463255800391464,0.9263345195729538,0.9263345195729538,0.9247480736589888,0.9271765214517308,0.9263345195729538,0.9187756488207834,0.9263345195729538,0.9263345195729538,0.9213498980543597,0.9264299153737622,0.0
56,8.000000000000002e-07,0.021835471334105187,0.9266903914590747,0.9266903914590747,0.9250380271481989,0.9274758170044158,0.9266903914590747,0.9190122339410896,0.9266903914590747,0.9266903914590747,0.9216875618876192,0.9267909784459459,0.0
57,8.000000000000002e-07,0.016411204684779725,0.9259786476868327,0.9259786476868327,0.9248040222898353,0.9268167399801978,0.9259786476868327,0.9185413984220594,0.9259786476868327,0.9259786476868327,0.9213091998060223,0.9260930872897402,0.0
58,8.000000000000002e-07,0.01880780242341147,0.9252669039145908,0.9252669039145908,0.9240917518638694,0.9260328989699381,0.9252669039145908,0.9174997317553928,0.9252669039145908,0.9252669039145908,0.9204715719630518,0.9253813303886189,0.0
59,8.000000000000002e-07,0.01893797271292318,0.9266903914590747,0.9266903914590747,0.9257967711302462,0.9275879916401387,0.9266903914590747,0.9186895787301235,0.9266903914590747,0.9266903914590747,0.921841492439195,0.926793213484149,0.0
60,8.000000000000002e-07,0.016599704469130797,0.9266903914590747,0.9266903914590747,0.92593701321247,0.92753208735834,0.9266903914590747,0.9191838276982096,0.9266903914590747,0.9266903914590747,0.9221788024212174,0.9267954884788877,0.0
61,8.000000000000002e-07,0.01834853084503927,0.9256227758007117,0.9256227758007117,0.9245511719617339,0.9263754277414782,0.9256227758007117,0.9181629251511443,0.9256227758007117,0.9256227758007117,0.9210186726608725,0.9257271740696563,0.0
62,8.000000000000002e-07,0.017510163513096897,0.9266903914590747,0.9266903914590747,0.9258201611775831,0.9274473846298443,0.9266903914590747,0.9191297151440971,0.9266903914590747,0.9266903914590747,0.9221606089484913,0.9267953370007561,0.0
63,1.6000000000000006e-07,0.021012759788639167,0.9266903914590747,0.9266903914590747,0.9257915891575453,0.9274124067832499,0.9266903914590747,0.919129715144097,0.9266903914590747,0.9266903914590747,0.9221630473591738,0.9267983221013782,0.0
64,1.6000000000000006e-07,0.02059064363129437,0.9270462633451957,0.9270462633451957,0.9260614097318522,0.9277427209382733,0.9270462633451957,0.9194204128185157,0.9270462633451957,0.9270462633451956,0.9224507341180133,0.9271505080267902,0.0
65,1.6000000000000006e-07,0.016606293989091435,0.9274021352313168,0.9274021352313168,0.9264059955977496,0.9281102230304926,0.9274021352313168,0.9200156509137538,0.9274021352313168,0.9274021352313168,0.9229076946325487,0.9275080509302459,0.0
66,1.6000000000000006e-07,0.017878760118037462,0.9274021352313168,0.9274021352313168,0.9263746054107183,0.9280537489441809,0.9274021352313168,0.920293135057517,0.9274021352313168,0.9274021352313168,0.923065311438718,0.9275093307047035,0.0
67,1.6000000000000006e-07,0.020659189755943688,0.9266903914590747,0.9266903914590747,0.9255409494450879,0.9273816464547168,0.9266903914590747,0.9194342555649165,0.9266903914590747,0.9266903914590747,0.9221971939633077,0.9268038550846345,0.0
68,1.6000000000000006e-07,0.017471996358257125,0.9277580071174377,0.9277580071174377,0.926627872592408,0.9284266666039513,0.9277580071174377,0.9200018081673529,0.9277580071174377,0.9277580071174377,0.9230302904961128,0.9278492645649374,0.0
69,1.6000000000000006e-07,0.01922112483192574,0.9284697508896798,0.9284697508896798,0.92749804830605,0.9291324819232811,0.9284697508896798,0.9208606876599532,0.9284697508896798,0.9284697508896799,0.9239026813183173,0.928558628065913,0.0
70,1.6000000000000006e-07,0.020908079723912208,0.9284697508896798,0.9284697508896798,0.92749804830605,0.9291324819232811,0.9284697508896798,0.9208606876599532,0.9284697508896798,0.9284697508896799,0.9239026813183173,0.928558628065913,0.0
71,1.6000000000000006e-07,0.019284925254231148,0.9284697508896798,0.9284697508896798,0.92749804830605,0.9291324819232811,0.9284697508896798,0.9208606876599532,0.9284697508896798,0.9284697508896799,0.9239026813183173,0.928558628065913,0.0
72,1.6000000000000006e-07,0.01694920613557439,0.9281138790035587,0.9281138790035587,0.9272320048025708,0.92882802767635,0.9281138790035587,0.9202925058417715,0.9281138790035587,0.9281138790035587,0.9234598124119875,0.9282079963332874,0.0
73,1.6000000000000006e-07,0.020067597686482423,0.9284697508896798,0.9284697508896798,0.9271895886799864,0.929093083017894,0.9284697508896798,0.9208606876599532,0.9284697508896798,0.9284697508896799,0.9237587010614806,0.9285494561933246,0.0
74,1.6000000000000006e-07,0.014991052575748075,0.9284697508896798,0.9284697508896798,0.9271895886799864,0.929093083017894,0.9284697508896798,0.9208606876599532,0.9284697508896798,0.9284697508896799,0.9237587010614806,0.9285494561933246,0.0
75,1.6000000000000006e-07,0.01743553411638872,0.9284697508896798,0.9284697508896798,0.9271895886799864,0.929093083017894,0.9284697508896798,0.9208606876599532,0.9284697508896798,0.9284697508896799,0.9237587010614806,0.9285494561933246,0.0
76,3.2000000000000015e-08,0.018857416125353087,0.9284697508896798,0.9284697508896798,0.9271895886799864,0.929093083017894,0.9284697508896798,0.9208606876599532,0.9284697508896798,0.9284697508896799,0.9237587010614806,0.9285494561933246,0.0
77,3.2000000000000015e-08,0.020956159601072697,0.9288256227758007,0.9288256227758007,0.9276511795859612,0.9294789724985838,0.9288256227758007,0.9211513853343718,0.9288256227758007,0.9288256227758007,0.9241188535744306,0.9289044775378799,0.0
78,3.2000000000000015e-08,0.019247080612165682,0.9288256227758007,0.9288256227758007,0.9276511795859612,0.9294789724985838,0.9288256227758007,0.9211513853343718,0.9288256227758007,0.9288256227758007,0.9241188535744306,0.9289044775378799,0.0
79,3.2000000000000015e-08,0.017011044980873437,0.9288256227758007,0.9288256227758007,0.9276511795859612,0.9294789724985838,0.9288256227758007,0.9211513853343718,0.9288256227758007,0.9288256227758007,0.9241188535744306,0.9289044775378799,0.0
80,3.2000000000000015e-08,0.016856031375937164,0.9284697508896798,0.9284697508896798,0.9273536871055208,0.9291341784182808,0.9284697508896798,0.9207049567629433,0.9284697508896798,0.9284697508896799,0.9237377559766398,0.9285469235685512,0.0
81,3.2000000000000015e-08,0.02070862593510273,0.9288256227758007,0.9288256227758007,0.9276511795859612,0.9294789724985838,0.9288256227758007,0.9211513853343718,0.9288256227758007,0.9288256227758007,0.9241188535744306,0.9289044775378799,0.0
82,3.2000000000000015e-08,0.01947241818363016,0.9288256227758007,0.9288256227758007,0.9276511795859612,0.9294789724985838,0.9288256227758007,0.9211513853343718,0.9288256227758007,0.9288256227758007,0.9241188535744306,0.9289044775378799,0.0
83,3.2000000000000015e-08,0.019897869460030713,0.9288256227758007,0.9288256227758007,0.9276511795859612,0.9294789724985838,0.9288256227758007,0.9211513853343718,0.9288256227758007,0.9288256227758007,0.9241188535744306,0.9289044775378799,0.0
84,6.4000000000000035e-09,0.021255433347753504,0.9288256227758007,0.9288256227758007,0.9276511795859612,0.9294789724985838,0.9288256227758007,0.9211513853343718,0.9288256227758007,0.9288256227758007,0.9241188535744306,0.9289044775378799,0.0
85,6.4000000000000035e-09,0.018606387078762054,0.9284697508896798,0.9284697508896798,0.9271895886799864,0.929093083017894,0.9284697508896798,0.9208606876599532,0.9284697508896798,0.9284697508896799,0.9237587010614806,0.9285494561933246,0.0
86,6.4000000000000035e-09,0.02025366221046583,0.9288256227758007,0.9288256227758007,0.9276511795859612,0.9294789724985838,0.9288256227758007,0.9211513853343718,0.9288256227758007,0.9288256227758007,0.9241188535744306,0.9289044775378799,0.0
87,6.4000000000000035e-09,0.017156803726472637,0.9288256227758007,0.9288256227758007,0.9276511795859612,0.9294789724985838,0.9288256227758007,0.9211513853343718,0.9288256227758007,0.9288256227758007,0.9241188535744306,0.9289044775378799,0.0
88,6.4000000000000035e-09,0.019367543123239142,0.9284697508896798,0.9284697508896798,0.9271895886799864,0.929093083017894,0.9284697508896798,0.9208606876599532,0.9284697508896798,0.9284697508896799,0.9237587010614806,0.9285494561933246,0.0
89,6.4000000000000035e-09,0.018809737838720055,0.9288256227758007,0.9288256227758007,0.9276511795859612,0.9294789724985838,0.9288256227758007,0.9211513853343718,0.9288256227758007,0.9288256227758007,0.9241188535744306,0.9289044775378799,0.0
90,6.4000000000000035e-09,0.018868878727186133,0.9288256227758007,0.9288256227758007,0.9276511795859612,0.9294789724985838,0.9288256227758007,0.9211513853343718,0.9288256227758007,0.9288256227758007,0.9241188535744306,0.9289044775378799,0.0
91,6.4000000000000035e-09,0.020979704610495406,0.9288256227758007,0.9288256227758007,0.9276511795859612,0.9294789724985838,0.9288256227758007,0.9211513853343718,0.9288256227758007,0.9288256227758007,0.9241188535744306,0.9289044775378799,0.0
92,6.4000000000000035e-09,0.0181011677486822,0.9288256227758007,0.9288256227758007,0.9276511795859612,0.9294789724985838,0.9288256227758007,0.9211513853343718,0.9288256227758007,0.9288256227758007,0.9241188535744306,0.9289044775378799,0.0
93,6.4000000000000035e-09,0.01862407357177951,0.9288256227758007,0.9288256227758007,0.9276511795859612,0.9294789724985838,0.9288256227758007,0.9211513853343718,0.9288256227758007,0.9288256227758007,0.9241188535744306,0.9289044775378799,0.0
94,6.4000000000000035e-09,0.017202527971345593,0.9288256227758007,0.9288256227758007,0.9276511795859612,0.9294789724985838,0.9288256227758007,0.9211513853343718,0.9288256227758007,0.9288256227758007,0.9241188535744306,0.9289044775378799,0.0
95,6.4000000000000035e-09,0.01724366282790222,0.9288256227758007,0.9288256227758007,0.9276511795859612,0.9294789724985838,0.9288256227758007,0.9211513853343718,0.9288256227758007,0.9288256227758007,0.9241188535744306,0.9289044775378799,0.0
96,6.4000000000000035e-09,0.017991954450156878,0.9288256227758007,0.9288256227758007,0.9276511795859612,0.9294789724985838,0.9288256227758007,0.9211513853343718,0.9288256227758007,0.9288256227758007,0.9241188535744306,0.9289044775378799,0.0
97,6.4000000000000035e-09,0.02193274862259965,0.9284697508896798,0.9284697508896798,0.9271895886799864,0.929093083017894,0.9284697508896798,0.9208606876599532,0.9284697508896798,0.9284697508896799,0.9237587010614806,0.9285494561933246,0.0
98,6.4000000000000035e-09,0.018427977941676298,0.9288256227758007,0.9288256227758007,0.9276511795859612,0.9294789724985838,0.9288256227758007,0.9211513853343718,0.9288256227758007,0.9288256227758007,0.9241188535744306,0.9289044775378799,0.0
99,6.4000000000000035e-09,0.016401387200775473,0.9288256227758007,0.9288256227758007,0.9276511795859612,0.9294789724985838,0.9288256227758007,0.9211513853343718,0.9288256227758007,0.9288256227758007,0.9241188535744306,0.9289044775378799,0.0
100,6.4000000000000035e-09,0.01847259143621407,0.9284697508896798,0.9284697508896798,0.9271895886799864,0.929093083017894,0.9284697508896798,0.9208606876599532,0.9284697508896798,0.9284697508896799,0.9237587010614806,0.9285494561933246,0.0
