Epoch,Accuracy,Precision,Recall,F1-Score
1,0.6021857923497268,0.5340774262325831,0.6021857923497268,0.5446847206636418
3,0.6344262295081967,0.6233553580229952,0.6344262295081967,0.5622961903751187
4,0.6508196721311476,0.5842692191196891,0.6508196721311476,0.5761788978899954
6,0.6650273224043716,0.6251624196173907,0.6650273224043716,0.6066300063956245
7,0.6622950819672131,0.6505733174744706,0.6622950819672131,0.6170752214783054
14,0.6934426229508197,0.6813331405481028,0.6934426229508197,0.6716754419593611
19,0.719672131147541,0.7301483914403255,0.719672131147541,0.6870023504055376
20,0.7262295081967213,0.694380414265734,0.7262295081967213,0.6981838751174905
21,0.7568306010928961,0.734942664558007,0.7568306010928961,0.7439630331404063
23,0.7622950819672131,0.7641035805743206,0.7622950819672131,0.746898893108413
26,0.7633879781420765,0.7646659629272303,0.7633879781420765,0.7580668004103198
27,0.7759562841530054,0.8090623749009648,0.7759562841530054,0.7638962243832343
30,0.7890710382513662,0.8004383649794813,0.7890710382513662,0.7832052996881806
31,0.8109289617486338,0.8286276784633861,0.8109289617486338,0.8072850640530429
32,0.819672131147541,0.8293822481522807,0.819672131147541,0.8130797291515107
35,0.8273224043715847,0.837643529264274,0.8273224043715847,0.8244326480338758
37,0.8617486338797814,0.8671100045225313,0.8617486338797814,0.8616155901459346
44,0.8797814207650273,0.8812195409354491,0.8797814207650273,0.8784478074188892
45,0.8868852459016393,0.8860930781006501,0.8868852459016393,0.8857649634397216
46,0.892896174863388,0.8985889295948397,0.892896174863388,0.8928823045949379
48,0.8978142076502732,0.9019696748334787,0.8978142076502732,0.8971148670406752
1,0.5726775956284152,0.4854772688203539,0.5726775956284152,0.4864282858802233
2,0.653551912568306,0.6194237100190394,0.653551912568306,0.6285529200038296
6,0.7016393442622951,0.6682640338406604,0.7016393442622951,0.6777647037915903
10,0.7065573770491803,0.6837955344477077,0.7065573770491803,0.6888495405321782
17,0.7475409836065574,0.7453337520855297,0.7475409836065574,0.7294265260061789
19,0.7857923497267759,0.7908083609366952,0.7857923497267759,0.7833328613817532
21,0.8,0.820019906359392,0.8,0.7947434513204664
22,0.805464480874317,0.8101404496959276,0.805464480874317,0.8033437601074133
26,0.8180327868852459,0.8238753451043854,0.8180327868852459,0.8186525826945812
27,0.8459016393442623,0.857070330322922,0.8459016393442623,0.8417502253345636
30,0.8546448087431694,0.8531189723681951,0.8546448087431694,0.851555200046631
31,0.8617486338797814,0.8615325439270428,0.8617486338797814,0.8603494954572383
38,0.8808743169398907,0.8833056038112755,0.8808743169398907,0.8807248355182805
39,0.8814207650273224,0.882976821552617,0.8814207650273224,0.8810134727593524
42,0.8841530054644808,0.8866877060308257,0.8841530054644808,0.8828579025152852
43,0.8885245901639345,0.8904866597207471,0.8885245901639345,0.8876163115742944
51,0.8912568306010928,0.8924209785087196,0.8912568306010928,0.8900365486165284
56,0.8989071038251366,0.9015210857890595,0.8989071038251366,0.8980154088583864
60,0.8994535519125683,0.900374344751983,0.8994535519125683,0.8989067280916351
61,0.9021857923497267,0.9034148731776552,0.9021857923497267,0.9013676821265451
65,0.9065573770491804,0.9062560328899258,0.9065573770491804,0.9060331476619156
71,0.907103825136612,0.9087300486597861,0.907103825136612,0.9067777433408477
77,0.9109289617486339,0.9104426273688568,0.9109289617486339,0.9098914542243113
78,0.9103825136612022,0.9113819006701617,0.9103825136612022,0.9105118228891529
89,0.912568306010929,0.9126756930401401,0.912568306010929,0.9122328592710404
90,0.9158469945355191,0.9161588087760315,0.9158469945355191,0.9159075091613723
97,0.9191256830601093,0.9198155368483237,0.9191256830601093,0.919298107090226
99,0.9202185792349726,0.9206243375368339,0.9202185792349726,0.9202697464783218
100,0.921311475409836,0.9217519658700667,0.921311475409836,0.9213910189622333
