Epoch,Accuracy,Precision,Recall,F1-Score
1,0.6628415300546449,0.6690082335569285,0.6628415300546449,0.6246107678901048
2,0.7240437158469946,0.647125768997936,0.7240437158469946,0.6757366382426659
3,0.725136612021858,0.672639404352513,0.725136612021858,0.6856792331576064
4,0.7557377049180328,0.7205377029608324,0.7557377049180328,0.7318540597447274
6,0.7994535519125683,0.7768016302834552,0.7994535519125683,0.7816494584269288
8,0.7956284153005464,0.7824155794919144,0.7956284153005464,0.783219778751323
9,0.805464480874317,0.7858502504308488,0.805464480874317,0.7864059068593109
10,0.8060109289617486,0.8003555097041519,0.8060109289617486,0.7919994933439476
11,0.8180327868852459,0.804770518385749,0.8180327868852459,0.8059772814056176
16,0.8213114754098361,0.8360310437591706,0.8213114754098361,0.8092080340434452
17,0.8278688524590164,0.8181477424970761,0.8278688524590164,0.817205146441306
18,0.846448087431694,0.8477155262488445,0.846448087431694,0.8444035357988121
24,0.8770491803278688,0.8794847127329375,0.8770491803278688,0.876048131140598
30,0.8939890710382513,0.8992591207799713,0.8939890710382513,0.8930336179880216
36,0.9065573770491804,0.9076619486008188,0.9065573770491804,0.9058438138631645
43,0.9120218579234972,0.9125685015675525,0.9120218579234972,0.9109855829417177
45,0.9131147540983606,0.9128904705652728,0.9131147540983606,0.9125631158086501
49,0.9180327868852459,0.9234865575331139,0.9180327868852459,0.9166461814249418
50,0.9207650273224044,0.9223797025394144,0.9207650273224044,0.9199797440820899
1,0.5989071038251366,0.6332978933793286,0.5989071038251366,0.5201553175863581
2,0.6743169398907104,0.6711773428277655,0.6743169398907104,0.6275884657061526
6,0.7010928961748634,0.743964351393524,0.7010928961748634,0.6607745040375255
10,0.7475409836065574,0.7211090715290701,0.7475409836065574,0.7198110776952441
12,0.766120218579235,0.7678701581268345,0.766120218579235,0.7485327980581614
16,0.773224043715847,0.8142704384354883,0.773224043715847,0.7557014269287198
18,0.7874316939890711,0.7613933917302372,0.7874316939890711,0.7680364454559498
19,0.8234972677595629,0.8496050629505213,0.8234972677595629,0.8115487334396556
25,0.8240437158469945,0.8326063113353559,0.8240437158469945,0.8182910404399109
27,0.8431693989071039,0.8419732227118155,0.8431693989071039,0.8349468121898728
28,0.8404371584699454,0.8496622754641945,0.8404371584699454,0.8375471768883135
29,0.8442622950819673,0.8552942051831044,0.8442622950819673,0.841705690499146
30,0.8584699453551913,0.8643771200505197,0.8584699453551913,0.8592774284166176
32,0.8699453551912568,0.884671912339663,0.8699453551912568,0.8706319153015042
39,0.8967213114754098,0.8986830805587428,0.8967213114754098,0.8952300402526191
45,0.9043715846994536,0.9098189366522363,0.9043715846994536,0.9028909096115988
54,0.905464480874317,0.9062271310779466,0.905464480874317,0.9044661080675768
55,0.9081967213114754,0.9086983438761637,0.9081967213114754,0.9076017925543562
58,0.9087431693989071,0.910992267480994,0.9087431693989071,0.907611420014383
59,0.914207650273224,0.9145899781940515,0.914207650273224,0.9134529368978154
66,0.9185792349726776,0.9186299189162332,0.9185792349726776,0.9177773054254801
68,0.9185792349726776,0.9190227529752188,0.9185792349726776,0.9181207389159485
72,0.9234972677595629,0.9241517469291749,0.9234972677595629,0.9227084271977533
79,0.9234972677595629,0.923618853258497,0.9234972677595629,0.923227736344789
88,0.9240437158469945,0.9236479921517664,0.9240437158469945,0.9234745908941651
90,0.9273224043715848,0.9270780820185592,0.9273224043715848,0.9267637698193983
