Epoch,Accuracy,Precision,Recall,F1-Score
1,0.6868852459016394,0.6624303898670993,0.6868852459016394,0.6459636454014582
6,0.6994535519125683,0.7475481006524912,0.6994535519125683,0.657312588705991
7,0.7491803278688525,0.7312134666625618,0.7491803278688525,0.7181092893472952
8,0.7672131147540984,0.743011786081075,0.7672131147540984,0.7365289491021493
15,0.7765027322404372,0.7611138943368042,0.7765027322404372,0.7531966883660065
16,0.8010928961748633,0.7829707226206518,0.8010928961748633,0.7796376251814069
17,0.8087431693989071,0.7998567062543736,0.8087431693989071,0.7945030979933402
18,0.8229508196721311,0.8136651974061113,0.8229508196721311,0.8132912355888242
19,0.833879781420765,0.8242465003710215,0.833879781420765,0.8207914148332086
22,0.8371584699453551,0.8426047503717305,0.8371584699453551,0.8317845096054091
25,0.8420765027322404,0.8410026452234748,0.8420765027322404,0.8398541561994659
26,0.846448087431694,0.8458872146412947,0.846448087431694,0.8407981922601112
28,0.8508196721311475,0.8578361875285679,0.8508196721311475,0.8463988650908395
31,0.8628415300546448,0.868968166204415,0.8628415300546448,0.8597163914377541
32,0.8644808743169399,0.8671948515926207,0.8644808743169399,0.8633768310013099
37,0.8830601092896175,0.8847880181707356,0.8830601092896175,0.8813011987351876
42,0.8852459016393442,0.8864977341611917,0.8852459016393442,0.8842911741814073
44,0.8863387978142077,0.8880353706690388,0.8863387978142077,0.8863463929117747
48,0.892896174863388,0.8937054792911225,0.892896174863388,0.8915379584691699
50,0.8972677595628415,0.8979429406270882,0.8972677595628415,0.8961732234238808
1,0.6409836065573771,0.5842118373913339,0.6409836065573771,0.5647472937634856
2,0.6491803278688525,0.642000996601856,0.6491803278688525,0.5743205382718571
3,0.6650273224043716,0.6182483635662044,0.6650273224043716,0.614707961126434
9,0.6672131147540984,0.671392055063136,0.6672131147540984,0.6460553843198495
10,0.6846994535519125,0.702105889064014,0.6846994535519125,0.6512847201407994
11,0.7453551912568306,0.7322847272977349,0.7453551912568306,0.7263982038648402
16,0.7540983606557377,0.7782156257541283,0.7540983606557377,0.7314153779446859
17,0.7655737704918033,0.7448049466595167,0.7655737704918033,0.7478970658085349
19,0.8081967213114755,0.7859129225203824,0.8081967213114755,0.7931883586711558
20,0.826775956284153,0.8009337582391924,0.826775956284153,0.8119761541550897
22,0.8289617486338798,0.8305739841706582,0.8289617486338798,0.8235378688561337
23,0.8327868852459016,0.8555686335404844,0.8327868852459016,0.8307788629828241
25,0.8431693989071039,0.8449480426373353,0.8431693989071039,0.8423794780658552
26,0.8540983606557377,0.8735081542375188,0.8540983606557377,0.8553062641226548
27,0.8644808743169399,0.8695340001984978,0.8644808743169399,0.8631194833324638
30,0.8808743169398907,0.8812773703179808,0.8808743169398907,0.8788020584302736
31,0.8814207650273224,0.8858607747826406,0.8814207650273224,0.879770776527421
32,0.8939890710382513,0.9044168228859274,0.8939890710382513,0.8939798691014303
36,0.9021857923497267,0.9067248244575357,0.9021857923497267,0.9011443448943657
43,0.9021857923497267,0.9086465145535708,0.9021857923497267,0.9012557246789094
44,0.9109289617486339,0.9151484876645404,0.9109289617486339,0.9105988308827252
45,0.9147540983606557,0.9158051480503295,0.9147540983606557,0.9138852625976952
46,0.9218579234972678,0.9223531625219403,0.9218579234972678,0.9210398136904967
53,0.9262295081967213,0.9260703531552194,0.9262295081967213,0.9255241288098318
54,0.9300546448087431,0.9300973549896351,0.9300546448087431,0.9294918656436566
59,0.9344262295081968,0.934330890584594,0.9344262295081968,0.9338901981330148
66,0.9366120218579235,0.937058840665534,0.9366120218579235,0.9360003615717963
70,0.9377049180327869,0.939758843450311,0.9377049180327869,0.937459227550957
71,0.9398907103825137,0.9398474851832841,0.9398907103825137,0.9395622512513927
73,0.9415300546448088,0.94186882399444,0.9415300546448088,0.9411560785268277
76,0.9415300546448088,0.9420050153934895,0.9415300546448088,0.9412046419916039
77,0.9426229508196722,0.9446582054244713,0.9426229508196722,0.9422007696152874
86,0.9431693989071038,0.9433694155937613,0.9431693989071038,0.9428060652478286
87,0.9437158469945355,0.9435913001748681,0.9437158469945355,0.943446038495509
88,0.946448087431694,0.9467029276372834,0.946448087431694,0.9462012529847612
89,0.9475409836065574,0.9481788506130723,0.9475409836065574,0.9473772905076762
