Epoch,LR,Train_Loss,Accuracy,Precision_micro,Precision_macro,Precision_w,Recall_micro,Recall_macro,Recall_w,F1_micro,F1_macro,F1_w,AUC_macro_ovr
37,0.0001,0.09000551927072759,0.9017793594306049,0.9017793594306049,0.8981432102976181,0.902300595773407,0.9017793594306049,0.8935024698373841,0.9017793594306049,0.901779359430605,0.8955413117392848,0.901843991046758,0.0
38,0.0001,0.09021831292193383,0.901423487544484,0.901423487544484,0.8974068940641033,0.9019011266977368,0.901423487544484,0.8945205905885221,0.901423487544484,0.9014234875444841,0.8954669984652628,0.9012823922888267,0.0
39,0.0001,0.09166631395716897,0.8928825622775801,0.8928825622775801,0.8908553972243154,0.8970518418784373,0.8928825622775801,0.8880803025004371,0.8928825622775801,0.8928825622775801,0.8873288479604406,0.8926443460244253,0.0
40,0.0001,0.08546004677191377,0.8928825622775801,0.8928825622775801,0.8918480878391961,0.8942363209163168,0.8928825622775801,0.880841837680883,0.8928825622775801,0.8928825622775801,0.8856715228555873,0.892963887423393,0.0
41,2e-05,0.07101976066108116,0.90355871886121,0.90355871886121,0.899328690897581,0.9041423023729207,0.90355871886121,0.8948681826129806,0.90355871886121,0.90355871886121,0.8966752903095706,0.9034968445772099,0.0
42,2e-05,0.05769826238974929,0.9071174377224199,0.9071174377224199,0.9052681655314525,0.9078629222093741,0.9071174377224199,0.8972627128073885,0.9071174377224199,0.9071174377224199,0.900804707508136,0.907183273378518,0.0
43,2e-05,0.0555417444027791,0.9085409252669039,0.9085409252669039,0.9032448254374343,0.9086797717425865,0.9085409252669039,0.9015002987118961,0.9085409252669039,0.9085409252669038,0.9022349417004256,0.9085055056533453,0.0
44,2e-05,0.048877808868631044,0.9039145907473309,0.9039145907473309,0.8996012773566264,0.9041932837697269,0.9039145907473309,0.8972049077503483,0.9039145907473309,0.9039145907473308,0.8980763816828081,0.9038166513973174,0.0
45,2e-05,0.04735775228420442,0.907829181494662,0.907829181494662,0.9013000008158496,0.9082734532688561,0.907829181494662,0.9022234497448696,0.907829181494662,0.907829181494662,0.9013237393314079,0.9077026365742986,0.0
46,2e-05,0.04598777413114228,0.9085409252669039,0.9085409252669039,0.9048573809095986,0.9089887683190249,0.9085409252669039,0.9011415629454185,0.9085409252669039,0.9085409252669038,0.90271050420847,0.9085494002596453,0.0
47,2e-05,0.047087029299952766,0.907829181494662,0.907829181494662,0.9027704725151424,0.9081743524984015,0.907829181494662,0.9003866365172974,0.907829181494662,0.907829181494662,0.9012726710998968,0.9077662434460734,0.0
48,2e-05,0.04956390483262525,0.906761565836299,0.906761565836299,0.9030993260740365,0.9071615271227137,0.906761565836299,0.8989124668171486,0.906761565836299,0.906761565836299,0.9007035491243878,0.9067382235623317,0.0
49,2e-05,0.05154724650889297,0.9064056939501779,0.9064056939501779,0.904201777458781,0.9074341531699393,0.9064056939501779,0.8973270252799017,0.9064056939501779,0.906405693950178,0.900028391873066,0.9063251348789636,0.0
50,4.000000000000001e-06,0.05004215346310626,0.9096085409252669,0.9096085409252669,0.9049899798296523,0.9100794937719194,0.9096085409252669,0.901594283674302,0.9096085409252669,0.9096085409252669,0.902885309708658,0.9095475113883895,0.0
51,4.000000000000001e-06,0.04250381180000576,0.9064056939501779,0.9064056939501779,0.9021271584295809,0.9071997273912074,0.9064056939501779,0.8981073024792425,0.9064056939501779,0.906405693950178,0.8995481956611089,0.9063876701003905,0.0
52,4.000000000000001e-06,0.04349827026652003,0.906761565836299,0.906761565836299,0.9033327217675814,0.9077626777034558,0.906761565836299,0.8972629446237157,0.906761565836299,0.906761565836299,0.8995713565967365,0.9067191213887409,0.0
53,4.000000000000001e-06,0.03917967597953975,0.9074733096085409,0.9074733096085409,0.9028362970417254,0.9081227063506855,0.9074733096085409,0.89877841074674,0.9074733096085409,0.9074733096085409,0.9002701804316336,0.9073868979713826,0.0
54,4.000000000000001e-06,0.04095832968596369,0.9085409252669039,0.9085409252669039,0.9052009218267913,0.909331134802317,0.9085409252669039,0.9009007057813667,0.9085409252669039,0.9085409252669038,0.9024995583026985,0.9085311079092152,0.0
55,4.000000000000001e-06,0.042427360926839436,0.908896797153025,0.908896797153025,0.9059564293457838,0.9096434200824735,0.908896797153025,0.9010897851128878,0.908896797153025,0.908896797153025,0.9029690183569261,0.9088774148209762,0.0
56,4.000000000000001e-06,0.044092858136123556,0.9113879003558719,0.9113879003558719,0.9072596924406666,0.9114962621564313,0.9113879003558719,0.9048908774314222,0.9113879003558719,0.9113879003558719,0.9058607907368155,0.9112890140962769,0.0
57,4.000000000000001e-06,0.04468686540018429,0.9085409252669039,0.9085409252669039,0.9053543740621393,0.9089775298686296,0.9085409252669039,0.9021301436731363,0.9085409252669039,0.9085409252669038,0.9033883724346343,0.908496519115362,0.0
58,4.000000000000001e-06,0.03699054785961793,0.9092526690391459,0.9092526690391459,0.9050150601042459,0.9095017758053204,0.9092526690391459,0.9022400742871979,0.9092526690391459,0.9092526690391459,0.9033609826093048,0.9091752643841435,0.0
59,4.000000000000001e-06,0.03918866107282652,0.9096085409252669,0.9096085409252669,0.9067971087044597,0.9100967494200259,0.9096085409252669,0.9023637648561149,0.9096085409252669,0.9096085409252669,0.904218391877581,0.9095844479349314,0.0
60,4.000000000000001e-06,0.04084724139168181,0.907829181494662,0.907829181494662,0.9039090606746432,0.9080794377538888,0.907829181494662,0.9015758046013554,0.907829181494662,0.907829181494662,0.9024774718180243,0.9077516907573181,0.0
61,4.000000000000001e-06,0.039207674033770505,0.9096085409252669,0.9096085409252669,0.9059034207735365,0.9098405505517049,0.9096085409252669,0.9023028137203474,0.9096085409252669,0.9096085409252669,0.9039317815358825,0.9095997804016396,0.0
62,4.000000000000001e-06,0.045414388539608226,0.9092526690391459,0.9092526690391459,0.9064834062832816,0.9097018078200527,0.9092526690391459,0.9029483559586069,0.9092526690391459,0.9092526690391459,0.9042897779855404,0.9091719914541967,0.0
63,8.000000000000002e-07,0.0425897343930873,0.9117437722419929,0.9117437722419929,0.9070393675824129,0.9117981614098516,0.9117437722419929,0.9064897643156516,0.9117437722419929,0.9117437722419929,0.9066129795094788,0.9116395958616784,0.0
64,8.000000000000002e-07,0.042401514217172837,0.9113879003558719,0.9113879003558719,0.9073544340766557,0.9115037017262525,0.9113879003558719,0.9049994999390654,0.9113879003558719,0.9113879003558719,0.9060254082440049,0.9113310785186542,0.0
65,8.000000000000002e-07,0.044228449231013656,0.9113879003558719,0.9113879003558719,0.9078070047986013,0.9116897987490732,0.9113879003558719,0.9043834149326806,0.9113879003558719,0.9113879003558719,0.9058201149920908,0.9113448125958712,0.0
66,8.000000000000002e-07,0.041542696851221,0.908896797153025,0.908896797153025,0.9061028787399634,0.9091445177414167,0.908896797153025,0.9013332916063944,0.908896797153025,0.908896797153025,0.9034573112030617,0.9088460897660531,0.0
67,8.000000000000002e-07,0.04421886052428321,0.9085409252669039,0.9085409252669039,0.9037687517665742,0.908710587172625,0.9085409252669039,0.901530004318407,0.9085409252669039,0.9085409252669038,0.9024266662596166,0.9084575997515215,0.0
68,8.000000000000002e-07,0.03974910576785491,0.9092526690391459,0.9092526690391459,0.9061897382268342,0.9096887030266804,0.9092526690391459,0.9010060497438098,0.9092526690391459,0.9092526690391459,0.9032221813335091,0.9092128573134785,0.0
69,8.000000000000002e-07,0.041451280428604645,0.9110320284697508,0.9110320284697508,0.9089450432559987,0.9116049763693799,0.9110320284697508,0.9040050244533109,0.9110320284697508,0.911032028469751,0.9060911504658744,0.9110356209646471,0.0
70,1.6000000000000006e-07,0.03785589878151024,0.9103202846975089,0.9103202846975089,0.9059526266624901,0.910619215898868,0.9103202846975089,0.903116356562654,0.9103202846975089,0.9103202846975089,0.9042629553855559,0.910263455060216,0.0
71,1.6000000000000006e-07,0.04098490010735325,0.9099644128113878,0.9099644128113878,0.906180928893179,0.9104164100780926,0.9099644128113878,0.903881880308594,0.9099644128113878,0.9099644128113878,0.904666685996254,0.9099181041605117,0.0
72,1.6000000000000006e-07,0.03601003739855845,0.9092526690391459,0.9092526690391459,0.9054496221719837,0.9095151284471136,0.9092526690391459,0.9028018811563794,0.9092526690391459,0.9092526690391459,0.9037917017905475,0.909141794278896,0.0
73,1.6000000000000006e-07,0.039893314919688484,0.9103202846975089,0.9103202846975089,0.9069073277308775,0.9106353370684079,0.9103202846975089,0.9034819309107864,0.9103202846975089,0.9103202846975089,0.9048678815639676,0.9102448495495125,0.0
74,1.6000000000000006e-07,0.037114351162348284,0.9092526690391459,0.9092526690391459,0.9067889127319795,0.9097044520913597,0.9092526690391459,0.9009334250001324,0.9092526690391459,0.9092526690391459,0.9035374406030554,0.9092477761866846,0.0
75,1.6000000000000006e-07,0.04593880908479067,0.9110320284697508,0.9110320284697508,0.9088771781156167,0.9118299395488964,0.9110320284697508,0.9029332547807151,0.9110320284697508,0.911032028469751,0.9053121551991077,0.9110129924107491,0.0
76,3.2000000000000015e-08,0.03995518432930112,0.9106761565836299,0.9106761565836299,0.9066477083021516,0.9108634746977319,0.9106761565836299,0.9042081783475602,0.9106761565836299,0.91067615658363,0.9051558561821823,0.9105707628661351,0.0
77,3.2000000000000015e-08,0.03924804721662605,0.9106761565836299,0.9106761565836299,0.9066326250329426,0.9110505895268791,0.9106761565836299,0.9040118630349658,0.9106761565836299,0.91067615658363,0.9049722075154886,0.9106028813666831,0.0
78,3.2000000000000015e-08,0.04042303667996417,0.9106761565836299,0.9106761565836299,0.9077984344592234,0.9110276840425225,0.9106761565836299,0.9037525764728946,0.9106761565836299,0.91067615658363,0.9054858373318931,0.9106439593650134,0.0
79,3.2000000000000015e-08,0.043108614849519326,0.9117437722419929,0.9117437722419929,0.9066376876224075,0.9117316787230861,0.9117437722419929,0.905628318285142,0.9117437722419929,0.9117437722419929,0.9059798507431899,0.9116281412003212,0.0
80,3.2000000000000015e-08,0.038975110446864906,0.9071174377224199,0.9071174377224199,0.9036219014796246,0.9076140105027466,0.9071174377224199,0.8989167388608943,0.9071174377224199,0.9071174377224199,0.9008589086583533,0.9070794190551534,0.0
81,3.2000000000000015e-08,0.04104965319857001,0.9117437722419929,0.9117437722419929,0.9083723880375458,0.9122171098414229,0.9117437722419929,0.9047463399513582,0.9117437722419929,0.9117437722419929,0.9061740610149831,0.9116976303321623,0.0
82,6.4000000000000035e-09,0.03808540614872155,0.9128113879003559,0.9128113879003559,0.9091755363401101,0.9129625191253231,0.9128113879003559,0.9066831984824641,0.9128113879003559,0.9128113879003559,0.9077403066166592,0.9127460237056609,0.0
83,6.4000000000000035e-09,0.04109092237724161,0.9092526690391459,0.9092526690391459,0.9051287585509938,0.909809496683596,0.9092526690391459,0.9021364358305912,0.9092526690391459,0.9092526690391459,0.9031795136982592,0.9091927821614755,0.0
84,6.4000000000000035e-09,0.04121956096919761,0.9099644128113878,0.9099644128113878,0.9062915861061545,0.9103924506218845,0.9099644128113878,0.9026675932696435,0.9099644128113878,0.9099644128113878,0.9041121593405075,0.9099107054363259,0.0
85,6.4000000000000035e-09,0.03873894484290345,0.9103202846975089,0.9103202846975089,0.9068961129338979,0.9106000906784558,0.9103202846975089,0.9033374762222681,0.9103202846975089,0.9103202846975089,0.9049075282898027,0.9103127004094916,0.0
86,6.4000000000000035e-09,0.0399682364765216,0.9113879003558719,0.9113879003558719,0.9091590130053937,0.9120557043939517,0.9113879003558719,0.9030029155870649,0.9113879003558719,0.9113879003558719,0.9055918282313342,0.9113889502085345,0.0
87,6.4000000000000035e-09,0.03702636511827057,0.9106761565836299,0.9106761565836299,0.9095836706063053,0.911431442139825,0.9106761565836299,0.9029452429964977,0.9106761565836299,0.91067615658363,0.9057297080881348,0.9106625839648244,0.0
88,6.4000000000000035e-09,0.04064471527553079,0.9131672597864768,0.9131672597864768,0.909202142138654,0.9133226424538531,0.9131672597864768,0.9069827548522469,0.9131672597864768,0.9131672597864767,0.9078936198528019,0.9131021943440586,0.0
89,6.4000000000000035e-09,0.040459638461470604,0.9099644128113878,0.9099644128113878,0.9046202732168345,0.9100958220562344,0.9099644128113878,0.9036739741796351,0.9099644128113878,0.9099644128113878,0.9039194391531653,0.9098535248059879,0.0
90,6.4000000000000035e-09,0.039849891613068227,0.9103202846975089,0.9103202846975089,0.9058811427276523,0.9107367308199603,0.9103202846975089,0.9036064162785399,0.9103202846975089,0.9103202846975089,0.9043628622830604,0.9102354116575716,0.0
91,6.4000000000000035e-09,0.0440087671793828,0.9106761565836299,0.9106761565836299,0.9079215821969374,0.911317172555855,0.9106761565836299,0.9031137900247448,0.9106761565836299,0.91067615658363,0.9051967791319018,0.9107458159327404,0.0
92,6.4000000000000035e-09,0.04063263642390005,0.9124555160142349,0.9124555160142349,0.9086645585534987,0.9129587514739977,0.9124555160142349,0.905893897004668,0.9124555160142349,0.9124555160142349,0.9068589907522433,0.9123695872527673,0.0
93,6.4000000000000035e-09,0.042833098295060074,0.9124555160142349,0.9124555160142349,0.9085601513647579,0.9127373551771439,0.9124555160142349,0.9054402324521663,0.9124555160142349,0.9124555160142349,0.9067060865606842,0.9123809748647809,0.0
94,6.4000000000000035e-09,0.03695146733132953,0.9106761565836299,0.9106761565836299,0.9081190684284703,0.9110742726413649,0.9106761565836299,0.9036984639187822,0.9106761565836299,0.91067615658363,0.9055754495312469,0.9106408546640489,0.0
95,6.4000000000000035e-09,0.04213253648909317,0.9117437722419929,0.9117437722419929,0.9071370003404441,0.912008308429212,0.9117437722419929,0.9052491330069359,0.9117437722419929,0.9117437722419929,0.9058978450325919,0.9116497427654737,0.0
96,6.4000000000000035e-09,0.039364285290833904,0.9064056939501779,0.9064056939501779,0.9027828403588051,0.9072067928367027,0.9064056939501779,0.8994089677152712,0.9064056939501779,0.906405693950178,0.9006171760671695,0.9064173041608707,0.0
97,6.4000000000000035e-09,0.04173091854053465,0.9113879003558719,0.9113879003558719,0.9066003061876758,0.9115742095096374,0.9113879003558719,0.9051211703942732,0.9113879003558719,0.9113879003558719,0.9056171819485586,0.9112996515450852,0.0
98,6.4000000000000035e-09,0.03950720537580888,0.9099644128113878,0.9099644128113878,0.9066931419432838,0.9102299705038976,0.9099644128113878,0.903383359296762,0.9099644128113878,0.9099644128113878,0.9047506388742428,0.9098905768533022,0.0
99,6.4000000000000035e-09,0.04118705963165584,0.9099644128113878,0.9099644128113878,0.9067720848048794,0.9103678305007527,0.9099644128113878,0.9027811998283235,0.9099644128113878,0.9099644128113878,0.9043982028466592,0.9098991491565402,0.0
100,6.4000000000000035e-09,0.04119676593902775,0.9099644128113878,0.9099644128113878,0.905643021886397,0.9101993673450393,0.9099644128113878,0.9036043961648307,0.9099644128113878,0.9099644128113878,0.9043528016959571,0.9098712756024379,0.0
