Epoch,Accuracy,Precision,Recall,F1-Score
1,0.46994535519125685,0.46317516300389494,0.46994535519125685,0.33712131628510844
2,0.6300546448087432,0.5583284779733498,0.6300546448087432,0.5513165416531065
3,0.6409836065573771,0.5728318163401898,0.6409836065573771,0.5626420462301518
6,0.6459016393442623,0.6064125612393582,0.6459016393442623,0.6124714720556584
8,0.7207650273224043,0.698203484325178,0.7207650273224043,0.688071422127154
15,0.7098360655737705,0.7024211315063151,0.7098360655737705,0.6919436004736684
17,0.7442622950819672,0.7262013909130702,0.7442622950819672,0.7248793847530114
18,0.7540983606557377,0.7404287128493108,0.7540983606557377,0.7401666763537854
20,0.7721311475409836,0.8082954411205943,0.7721311475409836,0.7627642902663592
21,0.7743169398907104,0.7784955640038186,0.7743169398907104,0.7668785166328957
22,0.7961748633879782,0.7853381491709951,0.7961748633879782,0.7823015380530766
24,0.8109289617486338,0.8143786676367463,0.8109289617486338,0.8022156464023235
25,0.8229508196721311,0.8289297790219168,0.8229508196721311,0.8143142090952703
27,0.825136612021858,0.824080855772778,0.825136612021858,0.8143668934727437
28,0.8284153005464481,0.8297265378105492,0.8284153005464481,0.8228764760992962
29,0.839344262295082,0.8479052644953508,0.839344262295082,0.8391610457743983
32,0.8437158469945355,0.8426657056407248,0.8437158469945355,0.8418848294771419
34,0.8491803278688524,0.8573229963232483,0.8491803278688524,0.846952926992146
39,0.8448087431693989,0.862423401194728,0.8448087431693989,0.847889104043362
40,0.8568306010928962,0.8581047264005505,0.8568306010928962,0.853274760475481
42,0.8666666666666667,0.8680715781662758,0.8666666666666667,0.8648802067999857
44,0.8748633879781421,0.8812009168472088,0.8748633879781421,0.8723589215607032
49,0.8770491803278688,0.8784835803051667,0.8770491803278688,0.8752535405604047
