Epoch,Accuracy,Precision,Recall,F1-Score
1,0.6021857923497268,0.5340774262325831,0.6021857923497268,0.5446847206636418
3,0.6344262295081967,0.6233553580229952,0.6344262295081967,0.5622961903751187
4,0.6508196721311476,0.5842692191196891,0.6508196721311476,0.5761788978899954
6,0.6650273224043716,0.6251624196173907,0.6650273224043716,0.6066300063956245
7,0.6622950819672131,0.6505733174744706,0.6622950819672131,0.6170752214783054
14,0.6934426229508197,0.6813331405481028,0.6934426229508197,0.6716754419593611
19,0.719672131147541,0.7301483914403255,0.719672131147541,0.6870023504055376
20,0.7262295081967213,0.694380414265734,0.7262295081967213,0.6981838751174905
21,0.7568306010928961,0.734942664558007,0.7568306010928961,0.7439630331404063
23,0.7622950819672131,0.7641035805743206,0.7622950819672131,0.746898893108413
26,0.7633879781420765,0.7646659629272303,0.7633879781420765,0.7580668004103198
27,0.7759562841530054,0.8090623749009648,0.7759562841530054,0.7638962243832343
30,0.7890710382513662,0.8004383649794813,0.7890710382513662,0.7832052996881806
31,0.8109289617486338,0.8286276784633861,0.8109289617486338,0.8072850640530429
32,0.819672131147541,0.8293822481522807,0.819672131147541,0.8130797291515107
35,0.8273224043715847,0.837643529264274,0.8273224043715847,0.8244326480338758
37,0.8617486338797814,0.8671100045225313,0.8617486338797814,0.8616155901459346
44,0.8797814207650273,0.8812195409354491,0.8797814207650273,0.8784478074188892
45,0.8868852459016393,0.8860930781006501,0.8868852459016393,0.8857649634397216
46,0.892896174863388,0.8985889295948397,0.892896174863388,0.8928823045949379
48,0.8978142076502732,0.9019696748334787,0.8978142076502732,0.8971148670406752
