Epoch,Accuracy,Precision,Recall,F1-Score
1,0.5737704918032787,0.487401467255754,0.5737704918032787,0.49940377818779835
2,0.6191256830601093,0.5845892479079419,0.6191256830601093,0.5414843332283356
3,0.6218579234972678,0.5792881981359158,0.6218579234972678,0.5492842316458918
4,0.6737704918032786,0.6380495798408837,0.6737704918032786,0.6431036855963869
11,0.7284153005464481,0.6811088800623183,0.7284153005464481,0.685721304832363
15,0.7513661202185792,0.7174726184696668,0.7513661202185792,0.7114480191592837
17,0.7546448087431694,0.7291057917711878,0.7546448087431694,0.7243834958202259
22,0.760655737704918,0.7459638534294266,0.760655737704918,0.7317255125843681
24,0.759016393442623,0.7401407203390815,0.759016393442623,0.7457317973236403
28,0.7699453551912568,0.7712479605096867,0.7699453551912568,0.7536638652244266
30,0.7868852459016393,0.7666700972347736,0.7868852459016393,0.7693254199883328
32,0.7983606557377049,0.7682114521089055,0.7983606557377049,0.7801519236274876
39,0.8131147540983606,0.7819704288572057,0.8131147540983606,0.7927200592467112
48,0.8136612021857923,0.7891502309417531,0.8136612021857923,0.7934022373790013
49,0.8202185792349727,0.7925468109353135,0.8202185792349727,0.7986810703221748
