Epoch,Accuracy,Precision,Recall,F1-Score
1,0.6628415300546449,0.6690082335569285,0.6628415300546449,0.6246107678901048
2,0.7240437158469946,0.647125768997936,0.7240437158469946,0.6757366382426659
3,0.725136612021858,0.672639404352513,0.725136612021858,0.6856792331576064
4,0.7557377049180328,0.7205377029608324,0.7557377049180328,0.7318540597447274
6,0.7994535519125683,0.7768016302834552,0.7994535519125683,0.7816494584269288
8,0.7956284153005464,0.7824155794919144,0.7956284153005464,0.783219778751323
9,0.805464480874317,0.7858502504308488,0.805464480874317,0.7864059068593109
10,0.8060109289617486,0.8003555097041519,0.8060109289617486,0.7919994933439476
11,0.8180327868852459,0.804770518385749,0.8180327868852459,0.8059772814056176
16,0.8213114754098361,0.8360310437591706,0.8213114754098361,0.8092080340434452
17,0.8278688524590164,0.8181477424970761,0.8278688524590164,0.817205146441306
18,0.846448087431694,0.8477155262488445,0.846448087431694,0.8444035357988121
24,0.8770491803278688,0.8794847127329375,0.8770491803278688,0.876048131140598
30,0.8939890710382513,0.8992591207799713,0.8939890710382513,0.8930336179880216
36,0.9065573770491804,0.9076619486008188,0.9065573770491804,0.9058438138631645
43,0.9120218579234972,0.9125685015675525,0.9120218579234972,0.9109855829417177
45,0.9131147540983606,0.9128904705652728,0.9131147540983606,0.9125631158086501
49,0.9180327868852459,0.9234865575331139,0.9180327868852459,0.9166461814249418
50,0.9207650273224044,0.9223797025394144,0.9207650273224044,0.9199797440820899
