Epoch,Accuracy,Precision,Recall,F1-Score
1,0.6,0.5698517049526822,0.6,0.5279266197445165
2,0.6349726775956284,0.5920044110739323,0.6349726775956284,0.5622181232946256
3,0.614207650273224,0.5811151394639602,0.614207650273224,0.5773801188161349
4,0.6737704918032786,0.6336372680617377,0.6737704918032786,0.6333295957888261
8,0.674863387978142,0.6869116915128781,0.674863387978142,0.6412102957516566
9,0.6907103825136612,0.7190072262731303,0.6907103825136612,0.659302146522867
13,0.7076502732240437,0.7303852625314878,0.7076502732240437,0.6942585274617026
15,0.7224043715846995,0.7074638676882005,0.7224043715846995,0.6967058949859206
18,0.7256830601092896,0.7489646089921319,0.7256830601092896,0.7031672423106626
19,0.7595628415300546,0.7474517102849434,0.7595628415300546,0.7454928943488046
20,0.7836065573770492,0.7793253760011012,0.7836065573770492,0.7668078637195745
22,0.7950819672131147,0.7957695525922496,0.7950819672131147,0.786593993056568
24,0.8136612021857923,0.8157050848101581,0.8136612021857923,0.8103586365488239
28,0.8273224043715847,0.839818017696926,0.8273224043715847,0.8175198795736678
29,0.8497267759562842,0.8557461800663115,0.8497267759562842,0.8458694035398238
33,0.8568306010928962,0.8705112594826127,0.8568306010928962,0.857379496892394
35,0.8677595628415301,0.8726844670337024,0.8677595628415301,0.8668342414345219
38,0.8704918032786885,0.8847101791127674,0.8704918032786885,0.8719413754930037
39,0.8759562841530054,0.8809237143347235,0.8759562841530054,0.8762359786333556
44,0.8781420765027322,0.8845600568439598,0.8781420765027322,0.8765447050288263
45,0.8830601092896175,0.8846286706684813,0.8830601092896175,0.8819558296035966
