Epoch,Accuracy,Precision,Recall,F1-Score
1,0.5038251366120219,0.46288059720039904,0.5038251366120219,0.39521922352723293
2,0.6316939890710382,0.571871119372131,0.6316939890710382,0.5881456269907482
4,0.6344262295081967,0.6222438946698481,0.6344262295081967,0.6117366408873987
6,0.6770491803278689,0.681113367306504,0.6770491803278689,0.6284939563901978
9,0.6885245901639344,0.6985162171259671,0.6885245901639344,0.6556681146401339
12,0.719672131147541,0.7015970387906744,0.719672131147541,0.6914721366559187
13,0.740983606557377,0.717386046477531,0.740983606557377,0.7028564920132553
16,0.7453551912568306,0.7270258659929989,0.7453551912568306,0.7133462861449574
22,0.7601092896174864,0.7456726593665919,0.7601092896174864,0.7366855005631097
24,0.7939890710382513,0.7836517245924877,0.7939890710382513,0.7739837826312017
31,0.8120218579234972,0.7829248569232593,0.8120218579234972,0.7953542795980321
32,0.8153005464480875,0.7931776606986731,0.8153005464480875,0.797583852419213
37,0.8207650273224044,0.7976546047525258,0.8207650273224044,0.8065393436241843
44,0.8311475409836065,0.8547592386353126,0.8311475409836065,0.817157685038437
45,0.8377049180327869,0.8331829698776629,0.8377049180327869,0.8249038616171711
47,0.840983606557377,0.8381823714824721,0.840983606557377,0.8312042707599826
48,0.839344262295082,0.8349758497457902,0.839344262295082,0.8329611411755913
