epoch,avg_loss,avg_grad_norm,valid_batches,learning_rate
1,1.987663120968958,8.270751263586323,890,5e-06
2,1.0777721655837607,7.979091778230131,890,5e-06
3,0.6840811893511354,7.679792863063598,890,5e-06
4,0.4621747223178992,8.282831786187847,890,5e-06
5,0.3602580580818519,8.614947633729892,890,5e-06
6,0.308662364188205,8.70720660117235,890,5e-06
7,0.2638346998209364,9.073928399635165,890,5e-06
8,0.18515061247214842,8.798263862762559,890,5e-06
9,0.14323550261808246,8.779929574553886,890,5e-06
10,0.14226500137468404,9.080686018172274,890,5e-06
11,0.12362038104721669,9.382156624084109,890,5e-06
12,0.05985034242104948,8.72008599692516,890,5e-06
13,0.052576722455828374,9.055063092038873,890,5e-06
14,0.020695643009764425,8.637206705969371,890,5e-06
15,0.03219310373402713,9.34192522764206,890,5e-06
16,-0.005273288488388062,8.932980002780978,890,5e-06
17,-0.020839208967230294,9.153511217604862,890,5e-06
18,-0.05453665383746115,8.69126347172796,890,5e-06
19,-0.062066785070333585,8.88625978673442,890,5e-06
20,-0.061709204215681955,9.276025619265738,890,5e-06
21,-0.08269704861587353,9.19667183190919,890,5e-06
22,-0.077553754241279,9.116976835955395,890,5e-06
23,-0.08505605305178782,9.264088617549854,890,5e-06
24,-0.10775760338547524,8.909314653612254,890,5e-06
25,-0.12811779855342392,8.955118496565337,890,5e-06
26,-0.1298650373233838,8.964995467060067,890,5e-06
27,-0.15953092303838623,8.984807190533434,890,5e-06
28,-0.15065418729621372,9.079050551639513,890,5e-06
29,-0.14549065637454558,9.34011063013184,890,5e-06
30,-0.15585103644413895,9.191804992683817,890,5e-06
31,-0.13628937732637597,9.8368464737126,890,5e-06
32,-0.18418233692646027,8.907986899775066,890,5e-06
33,-0.18172489193718086,9.225052794847596,890,5e-06
34,-0.15064268420251567,9.728212645348538,890,5e-06
35,-0.16939554475666432,9.261015539557746,890,5e-06
36,-0.18710037908527288,9.309208813008297,890,5e-06
37,-0.20373051581757792,9.332724328523271,890,5e-06
38,-0.20748000995496685,8.966162009788363,890,5e-06
39,-0.19456188943278924,9.376843181285965,890,5e-06
40,-0.19946309230970533,9.14112475648355,890,5e-06
41,-0.21795215054174488,9.185015725955534,890,5e-06
42,-0.20352725878860173,9.433245985695486,890,5e-06
43,-0.2119375407026055,9.542515197161878,890,5e-06
44,-0.22301261408275433,9.203138850378187,890,5e-06
45,-0.21443876449981433,9.35290968002898,890,5e-06
46,-0.1874194229921598,9.980545693368054,890,5e-06
47,-0.21524085231711357,9.695090272855223,890,5e-06
48,-0.2118314595704668,9.553708971551295,890,5e-06
49,-0.2192043753152483,9.774996102726861,890,5e-06
50,-0.23300683749525736,9.414056545295072,890,5e-06
51,-0.23194285048527663,9.378152504194988,890,5e-06
52,-0.20464663328079696,10.32377223573374,890,5e-06
53,-0.21815946724977386,10.006538741307311,890,5e-06
