epoch,avg_loss,avg_grad_norm,valid_batches,learning_rate
1,3.51177465165599,12.68903465217419,890,5e-06
2,2.6760057781519513,9.436913887570414,890,5e-06
3,2.37446629907308,9.715425323636344,890,5e-06
4,2.136841454398766,9.298924641126996,890,5e-06
5,2.083353511804945,9.525483749153908,890,5e-06
6,2.0184876624118075,9.750013898597674,890,5e-06
7,1.9358825542953577,9.864079517996712,890,5e-06
8,1.9085391206687756,10.030960100956177,890,5e-06
9,1.8532745613141006,10.079478666755591,890,5e-06
10,1.8007759200053268,10.227947963489575,890,5e-06
11,1.7727954426508272,10.103304224067859,890,5e-06
12,1.746864939137791,10.537217879831122,890,5e-06
13,1.7214753919772887,10.618982096200579,890,5e-06
14,1.718633692452077,11.14287414497204,890,5e-06
15,1.655490728777446,11.140974948647317,890,5e-06
16,1.6227002527606622,11.419720881976438,890,5e-06
17,1.6020923428321152,11.546381979042225,890,5e-06
18,1.5686987535337384,11.642962705419304,890,5e-06
19,1.5783149190163344,12.284656523318773,890,5e-06
20,1.5486776170435916,12.162847314523846,890,5e-06
21,1.5637405116236611,12.71619669694579,890,5e-06
22,1.5221295786037874,12.312550318642948,890,5e-06
23,1.5018040075061028,12.576137285286121,890,5e-06
24,1.4782242736789617,12.521842718660162,890,5e-06
25,1.4675240453709377,12.568082289749317,890,5e-06
26,1.475891957591089,13.001031756401062,890,5e-06
27,1.4702897271413482,13.110939902937814,890,5e-06
28,1.4482353797119656,13.25527892514561,890,5e-06
29,1.443256344219272,13.270918114533584,890,5e-06
30,1.4062312450301782,13.110405998953272,890,5e-06
31,1.4132016671507546,13.373212269182956,890,5e-06
32,1.3911854141883635,13.003546977311037,890,5e-06
33,1.397079114230831,13.465423270557704,890,5e-06
34,1.3918691806578904,13.940669517838552,890,5e-06
35,1.3841717584079571,13.702107793829414,890,5e-06
36,1.380417053953985,13.720305947775252,890,5e-06
37,1.3590996215852458,14.107350923104233,890,5e-06
38,1.3534093939186482,13.642417439717924,890,5e-06
39,1.32407302267096,13.332227381427636,890,5e-06
